
[14052.378393] [AOA] Measurement: 0,1579956164.893551,08:55:31:9a:fe:a9,2,1,2,0,128,876,353,910,363,359,789,799,4,663,737,423,294,634,557,8,83,42,72,169,246,550,42,309,993,91,986,36,480,598,567,24,141,57,48,29,42,45,43,23,37,33,41,22,32,29,30,27,28,52,38,39,38,24,27,33,34,40,51,46,40,46,43,37,20
[14052.408198] [AOA] Measurement: 0,1579956164.923357,08:55:31:9a:fe:a9,2,1,2,0,128,825,312,384,191,951,989,291,227,137,901,350,257,674,568,18,87,54,79,121,161,915,756,707,723,578,778,511,264,26,326,512,756,50,45,25,40,41,39,27,32,30,35,24,33,33,31,29,28,48,34,37,38,27,30,27,27,39,47,52,37,43,43,36,19
[14052.430710] [AOA] Measurement: 0,1579956164.945841,08:55:31:9a:fe:a9,2,1,2,0,128,916,388,977,465,918,982,762,47,635,758,470,319,225,828,511,235,60,78,699,389,1021,840,251,932,580,748,539,293,24,331,817,58,49,36,26,43,43,42,26,38,33,40,28,39,31,36,29,38,57,38,40,44,34,34,33,40,51,63,67,52,61,66,51,27
[14052.466891] [AOA] Measurement: 0,1579956164.982045,08:55:31:9a:fe:a9,2,1,2,0,128,283,136,412,160,349,796,716,1004,646,711,391,289,694,634,992,42,573,250,681,371,965,831,739,768,140,970,545,300,67,374,6,256,64,41,26,50,53,52,29,43,40,43,28,44,40,39,33,41,63,42,47,56,38,42,43,44,58,68,72,52,68,67,53,32
[14052.488398] [AOA] Measurement: 0,1579956165.003556,08:55:31:9a:fe:a9,2,1,2,0,128,920,390,30,502,951,1001,283,215,587,700,427,307,692,587,41,115,20,69,705,446,480,7,332,1020,80,976,8,509,542,458,10,166,56,44,27,43,48,45,29,40,35,44,23,40,37,39,33,39,59,36,45,47,36,35,36,38,53,66,67,55,63,63,47,31
[14052.514311] [AOA] Measurement: 0,1579956165.029471,08:55:31:9a:fe:a9,2,1,2,0,128,301,144,465,214,420,812,756,34,631,709,375,258,699,631,907,1014,39,61,106,182,937,808,711,803,588,803,509,322,75,364,978,189,46,38,20,37,39,33,21,30,25,27,17,29,25,26,25,29,46,33,34,32,22,27,28,26,28,43,44,34,39,41,28,18
[14052.544556] [AOA] Measurement: 0,1579956165.059716,08:55:31:9a:fe:a9,2,1,2,0,128,870,388,1004,418,919,953,779,1004,677,776,421,304,173,751,47,95,595,289,159,229,985,891,248,939,594,767,598,374,567,525,490,777,54,43,25,46,37,42,19,34,29,34,17,27,24,28,26,24,46,36,36,34,23,27,27,27,28,40,34,30,38,37,29,17
[14052.570755] [AOA] Measurement: 0,1579956165.085910,08:55:31:9a:fe:a9,2,1,2,0,128,400,202,490,246,371,787,780,24,636,696,445,269,646,586,1008,69,42,85,224,213,1020,905,696,731,609,798,553,319,77,331,149,406,55,47,28,47,48,46,23,37,36,38,24,36,28,34,31,34,49,38,38,43,29,30,32,31,32,47,48,37,41,46,35,17
[14052.599714] [AOA] Measurement: 0,1579956165.114867,08:55:31:9a:fe:a9,2,1,2,0,128,328,172,27,456,905,1009,277,173,130,898,378,290,747,619,52,97,1008,41,634,371,536,27,216,933,123,991,52,531,606,510,337,608,59,50,31,48,49,45,27,40,36,38,28,39,33,35,33,37,59,42,45,47,32,33,37,38,46,58,60,49,59,55,39,26
[14052.625124] [AOA] Measurement: 0,1579956165.140281,08:55:31:9a:fe:a9,2,1,2,0,128,863,345,1000,416,925,1019,315,181,630,710,371,269,200,772,502,268,580,273,650,374,984,854,295,988,104,975,6,457,578,527,424,666,49,37,25,41,40,37,27,35,33,37,25,35,30,30,28,35,48,35,34,44,31,31,32,33,45,54,59,45,50,51,40,24
