
[236350.302645] [AOA] Measurement: 0,1627275716.543668,b8:69:f4:d5:81:5e,2,1,1,0,128,177,940,183,108,395,826,746,909,13,959,842,319,751,789,111,246,959,847,833,949,934,802,481,671,487,102,851,376,17,593,834,212,66,35,35,19,50,31,31,46,37,39,37,29,37,34,22,27,32,34,26,18,28,14,44,29,30,26,25,13,33,35,14,2
[236350.331878] [AOA] Measurement: 0,1627275716.572897,b8:69:f4:d5:81:5e,2,1,1,0,128,693,126,810,363,902,1003,815,958,637,148,343,517,780,873,59,311,948,827,818,43,982,750,534,751,981,26,483,646,685,864,177,299,68,38,32,15,46,29,23,46,34,40,34,25,35,31,21,25,27,27,28,16,25,15,40,15,28,25,16,13,25,25,14,7
[236350.361081] [AOA] Measurement: 0,1627275716.602105,b8:69:f4:d5:81:5e,2,1,1,0,128,151,935,220,142,386,878,702,890,102,989,793,324,761,822,65,297,949,821,821,2,932,829,482,665,909,964,948,392,129,622,743,0,64,26,26,21,37,32,29,38,31,41,40,31,35,36,25,28,36,32,27,26,43,30,47,46,41,45,35,27,44,46,40,22
[236350.382841] [AOA] Measurement: 0,1627275716.623860,b8:69:f4:d5:81:5e,2,1,1,0,128,235,1017,229,149,373,785,734,906,57,956,838,301,825,871,654,471,924,765,904,43,945,751,517,728,948,1021,958,444,573,760,688,109,65,31,30,24,48,31,26,37,33,51,43,36,40,36,29,34,40,34,36,29,44,33,61,51,46,48,40,33,51,52,48,27
[236350.414820] [AOA] Measurement: 0,1627275716.655839,b8:69:f4:d5:81:5e,2,1,1,0,128,99,920,304,178,360,776,803,962,94,27,782,276,867,919,135,319,948,816,861,60,918,721,517,724,983,992,928,444,83,571,774,64,73,37,33,21,47,30,31,45,36,46,41,34,47,38,26,36,35,36,33,24,38,22,49,35,34,35,34,23,37,41,29,6
[236350.440872] [AOA] Measurement: 0,1627275716.681891,b8:69:f4:d5:81:5e,2,1,1,0,128,797,164,713,343,405,801,727,908,30,1021,838,354,847,891,663,510,486,1017,816,64,537,949,33,926,934,989,957,421,24,583,147,512,73,38,34,26,50,34,34,43,37,49,43,36,35,41,27,31,39,34,37,26,41,31,59,41,46,45,37,28,44,49,41,19
[236350.467697] [AOA] Measurement: 0,1627275716.708723,b8:69:f4:d5:81:5e,2,1,1,0,128,746,118,859,401,963,16,262,103,88,38,371,598,353,112,686,538,468,1022,382,288,972,755,572,829,956,5,958,474,613,811,594,908,64,38,35,23,42,28,29,41,28,39,38,34,36,34,23,25,32,31,28,15,30,21,42,30,32,34,28,22,36,36,27,9
[236350.490146] [AOA] Measurement: 0,1627275716.731170,b8:69:f4:d5:81:5e,2,1,1,0,128,245,962,801,357,857,951,790,942,107,3,392,561,288,15,674,534,912,779,912,79,975,789,514,745,943,994,453,637,574,771,163,402,68,37,28,20,50,28,24,44,34,36,34,30,41,36,21,25,28,27,27,15,32,16,39,23,36,19,24,16,34,34,18,1
[236350.518387] [AOA] Measurement: 0,1627275716.759406,b8:69:f4:d5:81:5e,2,1,1,0,128,210,937,286,184,343,832,763,904,99,8,801,294,347,64,554,434,433,998,414,289,522,983,43,929,968,994,483,689,629,796,768,44,61,34,30,11,41,25,22,39,29,30,24,20,36,30,19,18,23,21,16,11,19,10,28,12,18,8,17,6,16,18,4,9
[236350.546763] [AOA] Measurement: 0,1627275716.787782,b8:69:f4:d5:81:5e,2,1,1,0,128,168,947,845,373,907,955,788,941,42,997,850,350,800,902,60,257,512,8,832,5,986,743,540,731,1021,0,501,653,28,609,960,177,70,39,31,17,46,30,27,43,37,44,33,27,39,34,22,27,28,28,23,14,26,12,48,28,28,27,21,18,31,38,20,5
[236350.573438] [AOA] Measurement: 0,1627275716.814458,b8:69:f4:d5:81:5e,2,1,1,0,128,145,927,206,122,334,815,787,951,13,936,869,316,795,858,63,269,963,797,885,54,32,795,40,925,928,919,927,474,25,585,866,91,70,39,31,22,53,31,32,44,37,50,38,32,42,36,24,27,36,32,28,18,34,21,48,29,39,34,29,21,36,40,26,12
[236350.597699] [AOA] Measurement: 0,1627275716.838724,b8:69:f4:d5:81:5e,2,1,1,0,128,224,942,173,122,379,807,752,910,79,997,379,526,296,1011,52,265,916,797,893,24,498,918,18,920,417,131,461,609,624,767,540,866,52,17,21,22,36,28,26,30,29,39,38,31,28,34,28,30,37,30,28,26,45,33,49,44,48,47,45,34,47,47,48,25
[236350.624187] [AOA] Measurement: 0,1627275716.865207,b8:69:f4:d5:81:5e,2,1,1,0,128,197,974,254,169,421,853,778,955,647,196,814,269,790,868,108,292,889,761,842,4,895,665,554,784,993,999,449,628,61,608,583,981,70,37,31,23,50,32,29,44,40,46,39,31,39,36,24,27,37,37,27,20,33,24,52,35,40,31,25,21,38,43,31,13
[236350.647796] [AOA] Measurement: 0,1627275716.888823,b8:69:f4:d5:81:5e,2,1,1,0,128,181,968,265,161,327,798,718,885,80,993,799,282,331,22,661,514,472,964,788,982,957,727,509,694,909,946,974,407,991,585,98,256,64,33,31,20,43,27,24,38,31,43,32,24,33,32,22,27,32,26,26,20,29,14,44,27,32,29,22,16,34,33,28,11
[236350.674459] [AOA] Measurement: 0,1627275716.915483,b8:69:f4:d5:81:5e,2,1,1,0,128,816,184,242,161,931,1006,242,82,590,193,354,552,814,915,43,271,1001,808,898,110,1011,753,70,944,424,174,467,640,663,839,682,1010,69,37,37,23,48,31,30,47,35,46,42,36,41,39,29,28,34,33,32,26,34,26,52,38,38,36,30,21,37,42,29,8
[236350.706682] [AOA] Measurement: 0,1627275716.947702,b8:69:f4:d5:81:5e,2,1,1,0,128,153,934,215,101,355,808,720,928,100,1018,841,323,847,878,1013,231,941,828,842,19,990,729,597,790,961,950,925,388,20,545,608,52,69,34,38,23,49,29,27,42,34,45,40,33,41,37,23,28,33,32,28,20,33,20,48,33,33,32,27,21,33,35,24,10
[236350.733559] [AOA] Measurement: 0,1627275716.974580,b8:69:f4:d5:81:5e,2,1,1,0,128,212,992,292,205,933,991,781,929,641,183,910,378,349,75,69,264,497,965,473,330,537,923,90,993,444,190,475,657,659,828,253,483,48,20,23,18,32,22,24,27,26,39,32,31,29,36,23,28,36,26,33,23,38,30,48,49,49,43,42,33,48,47,48,25
[236350.760301] [AOA] Measurement: 0,1627275717.001320,b8:69:f4:d5:81:5e,2,1,1,0,128,185,921,255,137,325,781,691,907,62,986,400,454,704,786,76,227,971,821,817,879,873,786,501,731,1016,946,926,337,939,439,702,383,75,39,35,22,45,28,31,41,34,41,36,33,36,33,23,26,33,31,27,20,33,18,52,31,29,29,28,22,33,39,21,4
[236350.785917] [AOA] Measurement: 0,1627275717.026943,b8:69:f4:d5:81:5e,2,1,1,0,128,226,999,819,394,932,1005,775,904,621,162,345,508,845,903,65,305,904,800,920,89,530,938,47,917,957,989,918,415,628,799,781,964,59,31,32,21,44,27,28,36,31,41,36,33,35,36,24,30,33,31,28,22,32,20,47,30,31,33,29,19,39,38,32,11
[236350.810820] [AOA] Measurement: 0,1627275717.051840,b8:69:f4:d5:81:5e,2,1,1,0,128,724,136,199,136,386,825,300,64,66,14,337,517,761,863,122,344,929,826,344,139,1011,815,77,944,474,139,480,613,617,784,906,173,66,34,33,20,42,29,28,42,32,42,38,35,34,34,23,24,32,29,30,21,36,24,48,35,41,35,30,22,39,38,28,11
[236350.840450] [AOA] Measurement: 0,1627275717.081471,b8:69:f4:d5:81:5e,2,1,1,0,128,751,123,829,393,881,975,806,939,43,1003,796,314,822,860,143,314,970,854,933,62,518,926,67,991,470,150,907,405,75,575,120,512,57,24,29,21,39,29,28,34,32,41,40,32,36,34,28,30,37,31,32,21,38,30,49,44,43,48,35,27,46,44,34,21
[236350.867529] [AOA] Measurement: 0,1627275717.108556,b8:69:f4:d5:81:5e,2,1,1,0,128,759,174,801,359,388,821,728,899,121,63,436,612,337,37,77,246,965,822,906,79,1,753,46,939,441,174,526,671,633,789,453,836,62,31,33,18,44,28,25,36,32,42,36,28,34,31,24,27,32,30,27,21,33,20,48,31,32,31,28,21,39,39,28,15
[236350.889005] [AOA] Measurement: 0,1627275717.130027,b8:69:f4:d5:81:5e,2,1,1,0,128,239,929,831,341,404,809,316,142,629,215,387,543,321,36,702,546,492,997,465,327,523,958,148,1010,447,164,962,427,628,799,327,619,47,21,23,25,32,26,24,32,23,35,32,31,28,32,26,30,37,27,27,22,34,34,41,42,36,45,38,30,46,40,45,25
[236350.921437] [AOA] Measurement: 0,1627275717.162458,b8:69:f4:d5:81:5e,2,1,1,0,128,229,1003,252,162,409,844,765,943,49,987,859,338,789,904,75,276,518,27,417,273,492,954,32,932,976,5,430,543,612,800,128,480,75,34,36,29,50,32,35,44,37,50,42,40,39,38,32,32,45,35,29,25,42,34,59,46,40,42,37,28,49,50,39,19
[236350.950023] [AOA] Measurement: 0,1627275717.191038,b8:69:f4:d5:81:5e,2,1,1,0,128,739,121,754,345,330,788,792,896,648,216,375,531,342,15,559,456,901,815,476,296,464,914,61,920,942,2,447,681,626,802,978,207,67,41,34,21,47,28,32,44,32,46,41,37,44,37,25,33,36,33,30,21,44,24,53,36,44,38,29,25,45,48,35,14
[236350.977105] [AOA] Measurement: 0,1627275717.218124,b8:69:f4:d5:81:5e,2,1,1,0,128,192,993,260,139,424,848,299,88,612,227,385,564,279,22,52,261,1010,821,400,247,969,745,526,740,1008,7,498,626,610,759,1021,256,68,35,31,17,47,30,24,43,33,37,35,28,41,36,21,24,32,29,26,15,31,14,45,22,32,31,22,14,33,33,20,5
